"Дата","Регион","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день"
18.05.2020,Брянская область,2293,1017,30,0,115,16
18.05.2020,Бурятия,948,360,6,0,56,39
18.05.2020,Владимирская область,1837,242,15,0,99,10
18.05.2020,Волгоградская область,1661,464,13,0,65,0
18.05.2020,Вологодская область,454,195,3,0,23,15
18.05.2020,Воронежская область,1195,653,13,0,44,12
18.05.2020,Дагестан,3460,1807,29,0,89,102
18.05.2020,Еврейская АО,230,85,2,0,0,19
18.05.2020,Забайкальский край,550,225,5,1,40,13
18.05.2020,Ивановская область,1291,343,13,0,46,9
18.05.2020,Ингушетия,1515,359,35,0,35,6
18.05.2020,Иркутская область,601,145,4,0,75,10
18.05.2020,Кабардино-Балкария,1824,420,7,0,65,13
18.05.2020,Калининградская область,978,383,11,0,26,22
18.05.2020,Калмыкия,721,250,8,0,28,22
18.05.2020,Калужская область,2518,511,19,0,109,22
18.05.2020,Камчатский край,495,131,1,0,18,6
18.05.2020,Карачаево-Черкессия,666,193,4,0,15,4
18.05.2020,Карелия,225,52,1,0,10,0
18.05.2020,Кемеровская область,328,118,7,0,7,2
18.05.2020,Кировская область,1008,588,5,0,7,40
18.05.2020,Коми,968,418,17,0,37,3
18.05.2020,Костромская область,487,200,3,0,10,2
18.05.2020,Краснодарский край,2699,1323,26,1,94,62
18.05.2020,Красноярский край,1872,543,18,0,107,1
18.05.2020,Крым,281,106,2,0,9,0
18.05.2020,Курганская область,119,46,0,0,8,2
18.05.2020,Курская область,2015,551,7,0,79,15
18.05.2020,Ленинградская область,2052,697,8,0,70,44
18.05.2020,Липецкая область,1240,310,4,0,54,1
18.05.2020,Магаданская область,189,109,3,0,3,4
18.05.2020,Марий Эл,1235,864,7,0,51,3
18.05.2020,Мордовия,1409,418,9,0,33,6
18.05.2020,Москва,146062,28913,1580,77,3238,1423
18.05.2020,Московская область,28290,3361,268,0,921,273
18.05.2020,Мурманская область,2666,1288,6,0,12,6
18.05.2020,Ненецкий АО,54,7,0,0,0,0
18.05.2020,Нижегородская область,6692,1410,43,0,279,37
18.05.2020,Новгородская область,652,182,5,0,21,4
18.05.2020,Новосибирская область,1652,666,20,0,71,28
18.05.2020,Омская область,599,91,7,0,65,3
18.05.2020,Оренбургская область,1312,612,5,0,34,10
18.05.2020,Орловская область,1517,430,10,0,68,4
18.05.2020,Пензенская область,1172,788,11,0,71,11
18.05.2020,Пермский край,1073,589,13,0,49,0
18.05.2020,Приморский край,1339,410,14,2,71,11
18.05.2020,Псковская область,424,132,9,0,19,0
18.05.2020,Ростовская область,2514,809,31,0,87,12
18.05.2020,Рязанская область,2394,398,7,0,94,2
18.05.2020,Самарская область,1503,322,10,1,66,27
18.05.2020,Санкт-Петербург,10887,2209,90,5,425,34
18.05.2020,Саратовская область,1871,421,8,0,117,35
18.05.2020,Саха (Якутия),869,320,4,0,41,7
18.05.2020,Сахалинская область,50,29,0,0,0,1
18.05.2020,Свердловская область,2861,630,6,0,130,20
18.05.2020,Севастополь,139,75,2,0,1,0
18.05.2020,Северная Осетия,2165,1050,15,0,75,9
18.05.2020,Смоленская область,1246,370,11,0,56,4
18.05.2020,Ставропольский край,1530,526,28,2,65,0
18.05.2020,Тамбовская область,1984,544,4,0,82,21
18.05.2020,Татарстан,2312,1195,7,0,80,22
18.05.2020,Тверская область,1112,509,10,0,27,9
18.05.2020,Томская область,381,90,4,0,18,2
18.05.2020,Тульская область,2545,689,19,0,84,19
18.05.2020,Тыва,299,44,1,0,30,0
18.05.2020,Тюменская область,1181,448,7,0,46,0
18.05.2020,Удмуртия,441,233,12,0,5,4
18.05.2020,Ульяновская область,1366,280,5,0,106,4
18.05.2020,Хабаровский край,1273,573,9,0,50,26
18.05.2020,Хакасия,642,249,10,0,24,12
18.05.2020,ХМАО – Югра,1252,396,9,0,86,7
18.05.2020,Челябинская область,1659,564,6,0,85,21
18.05.2020,Чечня,966,582,10,1,23,2
18.05.2020,Чувашия,1787,559,8,0,87,42
18.05.2020,Чукотский АО,56,23,0,0,0,0
18.05.2020,Ямало-Ненецкий АО,1748,246,3,0,59,11
18.05.2020,Ярославская область,1829,305,12,1,103,1
19.05.2020,Адыгея,461,249,8,0,31,9
19.05.2020,Алтай,81,36,0,0,3,2
19.05.2020,Алтайский край,1014,529,4,1,44,49
19.05.2020,Амурская область,247,65,1,0,9,11
19.05.2020,Архангельская область,792,299,4,1,72,35
19.05.2020,Астраханская область,1099,492,7,0,34,66
19.05.2020,Башкортостан,2247,669,17,0,92,18
19.05.2020,Белгородская область,1361,395,11,2,69,28
19.05.2020,Брянская область,2405,1042,30,0,112,25
19.05.2020,Бурятия,973,384,6,0,25,24
19.05.2020,Владимирская область,1920,267,15,0,83,25
19.05.2020,Волгоградская область,1747,519,13,0,86,55
19.05.2020,Вологодская область,477,196,3,0,23,1
19.05.2020,Воронежская область,1246,721,13,0,51,68
19.05.2020,Дагестан,3553,2003,32,3,93,196
19.05.2020,Еврейская АО,236,87,2,0,6,2
19.05.2020,Забайкальский край,595,254,6,1,45,29
19.05.2020,Ивановская область,1313,397,15,2,22,54
19.05.2020,Ингушетия,1561,399,35,0,46,40
19.05.2020,Иркутская область,698,160,4,0,97,15
19.05.2020,Кабардино-Балкария,1886,461,7,0,62,41
19.05.2020,Калининградская область,1010,423,11,0,32,40
19.05.2020,Калмыкия,721,258,8,0,0,8
19.05.2020,Калужская область,2632,613,19,0,114,102
19.05.2020,Камчатский край,515,134,2,1,20,3
19.05.2020,Карачаево-Черкессия,677,210,4,0,11,17
19.05.2020,Карелия,233,63,1,0,8,11
19.05.2020,Кемеровская область,333,118,7,0,5,0
19.05.2020,Кировская область,1020,591,5,0,12,3
19.05.2020,Коми,1007,425,18,1,39,7
19.05.2020,Костромская область,500,221,3,0,13,21
19.05.2020,Краснодарский край,2792,1361,26,0,93,38
19.05.2020,Красноярский край,1941,565,20,2,69,22
19.05.2020,Крым,294,113,2,0,13,7
19.05.2020,Курганская область,130,52,0,0,11,6
19.05.2020,Курская область,2095,606,7,0,80,55
19.05.2020,Ленинградская область,2133,728,8,0,81,31
19.05.2020,Липецкая область,1298,318,4,0,58,8
19.05.2020,Магаданская область,196,112,3,0,7,3
19.05.2020,Марий Эл,1285,910,8,1,50,46
19.05.2020,Мордовия,1443,434,9,0,34,16
19.05.2020,Москва,149607,31496,1651,71,3545,2583
19.05.2020,Московская область,29188,3614,271,3,898,253
19.05.2020,Мурманская область,2684,1340,6,0,18,52
19.05.2020,Ненецкий АО,57,7,0,0,3,0
19.05.2020,Нижегородская область,6952,1539,45,2,260,129
19.05.2020,Новгородская область,685,190,5,0,33,8
19.05.2020,Новосибирская область,1728,692,22,2,76,26
19.05.2020,Омская область,652,104,7,0,53,13
19.05.2020,Оренбургская область,1350,701,5,0,38,89
19.05.2020,Орловская область,1549,524,10,0,32,94
19.05.2020,Пензенская область,1245,861,12,1,73,73
19.05.2020,Пермский край,1125,600,13,0,52,11
19.05.2020,Приморский край,1402,459,14,0,63,49
19.05.2020,Псковская область,451,142,9,0,27,10
19.05.2020,Ростовская область,2645,874,31,0,131,65
19.05.2020,Рязанская область,2485,422,7,0,91,24
19.05.2020,Самарская область,1568,365,11,1,65,43
19.05.2020,Санкт-Петербург,11340,2272,95,5,453,63
19.05.2020,Саратовская область,1980,438,11,3,109,17
19.05.2020,Саха (Якутия),914,355,4,0,45,35
19.05.2020,Сахалинская область,56,29,0,0,6,0
19.05.2020,Свердловская область,2999,817,7,1,138,187
19.05.2020,Севастополь,143,83,2,0,4,8
19.05.2020,Северная Осетия,2242,1105,15,0,77,55
19.05.2020,Смоленская область,1297,395,11,0,51,25
19.05.2020,Ставропольский край,1600,562,31,3,70,36
19.05.2020,Тамбовская область,2069,574,4,0,85,30
19.05.2020,Татарстан,2400,1301,8,1,88,106
19.05.2020,Тверская область,1131,620,11,1,19,111
19.05.2020,Томская область,397,95,4,0,16,5
19.05.2020,Тульская область,2637,842,19,0,92,153
19.05.2020,Тыва,351,48,1,0,52,4
19.05.2020,Тюменская область,1227,462,7,0,46,14
19.05.2020,Удмуртия,452,253,12,0,11,20
19.05.2020,Ульяновская область,1462,370,5,0,96,90
19.05.2020,Хабаровский край,1325,577,9,0,52,4
19.05.2020,Хакасия,667,299,10,0,25,50
19.05.2020,ХМАО – Югра,1308,453,11,2,56,57
19.05.2020,Челябинская область,1755,593,9,3,96,29
19.05.2020,Чечня,986,612,11,1,20,30
19.05.2020,Чувашия,1863,559,8,0,76,0
19.05.2020,Чукотский АО,56,23,0,0,0,0
19.05.2020,Ямало-Ненецкий АО,1806,251,3,0,58,5
19.05.2020,Ярославская область,1938,333,12,0,109,28
20.05.2020,Адыгея,525,263,8,0,64,14
20.05.2020,Алтай,82,37,0,0,1,1
20.05.2020,Алтайский край,1054,555,6,2,40,26
20.05.2020,Амурская область,277,71,1,0,30,6
20.05.2020,Архангельская область,817,315,4,0,25,16
20.05.2020,Астраханская область,1154,546,7,0,55,54
20.05.2020,Башкортостан,2335,714,18,1,88,45
20.05.2020,Белгородская область,1428,443,12,1,67,48
20.05.2020,Брянская область,2515,1129,31,1,110,87
20.05.2020,Бурятия,1015,403,6,0,42,19
20.05.2020,Владимирская область,1986,267,15,0,66,0
20.05.2020,Волгоградская область,1831,590,13,0,84,71
20.05.2020,Вологодская область,502,204,3,0,25,8
20.05.2020,Воронежская область,1266,758,13,0,20,37
20.05.2020,Дагестан,3643,2266,36,4,90,263
20.05.2020,Еврейская АО,246,89,2,0,10,2
20.05.2020,Забайкальский край,615,268,7,1,20,14
20.05.2020,Ивановская область,1360,426,16,1,47,29
20.05.2020,Ингушетия,1605,607,35,0,44,208
20.05.2020,Иркутская область,746,169,6,2,48,9
20.05.2020,Кабардино-Балкария,1952,515,7,0,66,54
20.05.2020,Калининградская область,1042,459,11,0,32,36
20.05.2020,Калмыкия,744,262,10,2,23,4
20.05.2020,Калужская область,2750,664,20,1,118,51
20.05.2020,Камчатский край,536,143,2,0,21,9
20.05.2020,Карачаево-Черкессия,689,222,4,0,12,12
20.05.2020,Карелия,241,64,1,0,8,1
20.05.2020,Кемеровская область,342,126,7,0,9,8
20.05.2020,Кировская область,1064,647,5,0,44,56
20.05.2020,Коми,1019,446,18,0,12,21
20.05.2020,Костромская область,516,243,6,3,16,22
20.05.2020,Краснодарский край,2883,1540,26,0,91,179
20.05.2020,Красноярский край,2445,614,21,1,504,49
20.05.2020,Крым,298,122,2,0,4,9
20.05.2020,Курганская область,133,54,0,0,3,2
20.05.2020,Курская область,2177,661,7,0,82,55
20.05.2020,Ленинградская область,2208,803,8,0,75,75
20.05.2020,Липецкая область,1377,341,4,0,79,23
20.05.2020,Магаданская область,201,127,3,0,5,15
20.05.2020,Марий Эл,1322,959,8,0,37,49
20.05.2020,Мордовия,1477,463,9,0,34,29
20.05.2020,Москва,152306,36936,1726,75,2699,5440
20.05.2020,Московская область,30091,3897,285,14,903,283
20.05.2020,Мурманская область,2714,1425,7,1,30,85
20.05.2020,Ненецкий АО,58,7,0,0,1,0
20.05.2020,Нижегородская область,7209,1637,49,4,257,98
20.05.2020,Новгородская область,695,217,5,0,10,27
20.05.2020,Новосибирская область,1805,730,22,0,77,38
20.05.2020,Омская область,717,115,7,0,65,11
20.05.2020,Оренбургская область,1392,760,5,0,42,59
20.05.2020,Орловская область,1598,576,10,0,49,52
20.05.2020,Пензенская область,1317,944,12,0,72,83
20.05.2020,Пермский край,1178,600,13,0,53,0
20.05.2020,Приморский край,1446,487,14,0,44,28
20.05.2020,Псковская область,461,161,9,0,10,19
20.05.2020,Ростовская область,2784,989,33,2,139,115
20.05.2020,Рязанская область,2577,452,7,0,92,30
20.05.2020,Самарская область,1666,419,11,0,98,54
20.05.2020,Санкт-Петербург,11795,2480,99,4,455,208
20.05.2020,Саратовская область,2072,486,12,1,92,48
20.05.2020,Саха (Якутия),960,372,5,1,46,17
20.05.2020,Сахалинская область,57,29,0,0,1,0
20.05.2020,Свердловская область,3134,890,8,1,135,73
20.05.2020,Севастополь,147,101,2,0,4,18
20.05.2020,Северная Осетия,2314,1164,18,3,72,59
20.05.2020,Смоленская область,1357,410,12,1,60,15
20.05.2020,Ставропольский край,1659,598,32,1,59,36
